   3.0191653E-05   1.6798032E-06   5.9925249E-08   1.3706956E-09 
   2.0102701E-11   1.8903713E-13   1.1397771E-15   4.4062546E-18 
   1.0922097E-20   1.7358750E-23   1.7689348E-26   1.1558092E-29 
   4.8421309E-33   1.3006920E-36    0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000    
   1.6798032E-06   3.0191653E-05   3.4793289E-04   2.5708950E-03 
   1.2180177E-02   3.7000105E-02   7.2066367E-02   9.0000004E-02 
   7.2066367E-02   3.7000105E-02   1.2180177E-02   2.5708950E-03 
   3.4793289E-04   3.0191653E-05   1.6798032E-06   5.9925249E-08 
   1.3706956E-09   2.0102701E-11   1.8903713E-13   1.1397771E-15 
   4.4062546E-18   1.0922097E-20   1.7358750E-23   1.7689348E-26 
   1.1558092E-29   4.8421309E-33   1.3006920E-36    0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000    
   5.9925249E-08   1.6798032E-06   3.0191653E-05   3.4793289E-04 
   2.5708950E-03   1.2180177E-02   3.7000105E-02   7.2066367E-02 
   9.0000004E-02   7.2066367E-02   3.7000105E-02   1.2180177E-02 
   2.5708950E-03   3.4793289E-04   3.0191653E-05   1.6798032E-06 
   5.9925249E-08   1.3706956E-09   2.0102701E-11   1.8903713E-13 
   1.1397771E-15   4.4062546E-18   1.0922097E-20   1.7358750E-23 
   1.7689348E-26   1.1558092E-29   4.8421309E-33   1.3006920E-36 
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000    
   1.3706956E-09   5.9925249E-08   1.6798032E-06   3.0191653E-05 
   3.4793289E-04   2.5708950E-03   1.2180177E-02   3.7000105E-02 
   7.2066367E-02   9.0000004E-02   7.2066367E-02   3.7000105E-02 
   1.2180177E-02   2.5708950E-03   3.4793289E-04   3.0191653E-05 
   1.6798032E-06   5.9925249E-08   1.3706956E-09   2.0102701E-11 
   1.8903713E-13   1.1397771E-15   4.4062546E-18   1.0922097E-20 
   1.7358750E-23   1.7689348E-26   1.1558092E-29   4.8421309E-33 
   1.3006920E-36    0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000    
   2.0102701E-11   1.3706956E-09   5.9925249E-08   1.6798032E-06 
   3.0191653E-05   3.4793289E-04   2.5708950E-03   1.2180177E-02 
   3.7000105E-02   7.2066367E-02   9.0000004E-02   7.2066367E-02 
   3.7000105E-02   1.2180177E-02   2.5708950E-03   3.4793289E-04 
   3.0191653E-05   1.6798032E-06   5.9925249E-08   1.3706956E-09 
   2.0102701E-11   1.8903713E-13   1.1397771E-15   4.4062546E-18 
   1.0922097E-20   1.7358750E-23   1.7689348E-26   1.1558092E-29 
   4.8421309E-33   1.3006920E-36    0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000    
   1.8903713E-13   2.0102701E-11   1.3706956E-09   5.9925249E-08 
   1.6798032E-06   3.0191653E-05   3.4793289E-04   2.5708950E-03 
   1.2180177E-02   3.7000105E-02   7.2066367E-02   9.0000004E-02 
   7.2066367E-02   3.7000105E-02   1.2180177E-02   2.5708950E-03 
   3.4793289E-04   3.0191653E-05   1.6798032E-06   5.9925249E-08 
   1.3706956E-09   2.0102701E-11   1.8903713E-13   1.1397771E-15 
   4.4062546E-18   1.0922097E-20   1.7358750E-23   1.7689348E-26 
   1.1558092E-29   4.8421309E-33   1.3006920E-36    0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000    
   1.1397771E-15   1.8903713E-13   2.0102701E-11   1.3706956E-09 
   5.9925249E-08   1.6798032E-06   3.0191653E-05   3.4793289E-04 
   2.5708950E-03   1.2180177E-02   3.7000105E-02   7.2066367E-02 
   9.0000004E-02   7.2066367E-02   3.7000105E-02   1.2180177E-02 
   2.5708950E-03   3.4793289E-04   3.0191653E-05   1.6798032E-06 
   5.9925249E-08   1.3706956E-09   2.0102701E-11   1.8903713E-13 
   1.1397771E-15   4.4062546E-18   1.0922097E-20   1.7358750E-23 
   1.7689348E-26   1.1558092E-29   4.8421309E-33   1.3006920E-36 
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000    
   4.4062546E-18   1.1397771E-15   1.8903713E-13   2.0102701E-11 
   1.3706956E-09   5.9925249E-08   1.6798032E-06   3.0191653E-05 
   3.4793289E-04   2.5708950E-03   1.2180177E-02   3.7000105E-02 
   7.2066367E-02   9.0000004E-02   7.2066367E-02   3.7000105E-02 
   1.2180177E-02   2.5708950E-03   3.4793289E-04   3.0191653E-05 
   1.6798032E-06   5.9925249E-08   1.3706956E-09   2.0102701E-11 
   1.8903713E-13   1.1397771E-15   4.4062546E-18   1.0922097E-20 
   1.7358750E-23   1.7689348E-26   1.1558092E-29   4.8421309E-33 
   1.3006920E-36    0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000    
   1.0922097E-20   4.4062546E-18   1.1397771E-15   1.8903713E-13 
   2.0102701E-11   1.3706956E-09   5.9925249E-08   1.6798032E-06 
   3.0191653E-05   3.4793289E-04   2.5708950E-03   1.2180177E-02 
   3.7000105E-02   7.2066367E-02   9.0000004E-02   7.2066367E-02 
   3.7000105E-02   1.2180177E-02   2.5708950E-03   3.4793289E-04 
   3.0191653E-05   1.6798032E-06   5.9925249E-08   1.3706956E-09 
   2.0102701E-11   1.8903713E-13   1.1397771E-15   4.4062546E-18 
   1.0922097E-20   1.7358750E-23   1.7689348E-26   1.1558092E-29 
   4.8421309E-33   1.3006920E-36    0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000    
   1.7358750E-23   1.0922097E-20   4.4062546E-18   1.1397771E-15 
   1.8903713E-13   2.0102701E-11   1.3706956E-09   5.9925249E-08 
   1.6798032E-06   3.0191653E-05   3.4793289E-04   2.5708950E-03 
   1.2180177E-02   3.7000105E-02   7.2066367E-02   9.0000004E-02 
   7.2066367E-02   3.7000105E-02   1.2180177E-02   2.5708950E-03 
   3.4793289E-04   3.0191653E-05   1.6798032E-06   5.9925249E-08 
   1.3706956E-09   2.0102701E-11   1.8903713E-13   1.1397771E-15 
   4.4062546E-18   1.0922097E-20   1.7358750E-23   1.7689348E-26 
   1.1558092E-29   4.8421309E-33   1.3006920E-36    0.000000     
    0.000000        0.000000        0.000000        0.000000    
   1.7689348E-26   1.7358750E-23   1.0922097E-20   4.4062546E-18 
   1.1397771E-15   1.8903713E-13   2.0102701E-11   1.3706956E-09 
   5.9925249E-08   1.6798032E-06   3.0191653E-05   3.4793289E-04 
   2.5708950E-03   1.2180177E-02   3.7000105E-02   7.2066367E-02 
   9.0000004E-02   7.2066367E-02   3.7000105E-02   1.2180177E-02 
   2.5708950E-03   3.4793289E-04   3.0191653E-05   1.6798032E-06 
   5.9925249E-08   1.3706956E-09   2.0102701E-11   1.8903713E-13 
   1.1397771E-15   4.4062546E-18   1.0922097E-20   1.7358750E-23 
   1.7689348E-26   1.1558092E-29   4.8421309E-33   1.3006920E-36 
    0.000000        0.000000        0.000000        0.000000    
   1.1558092E-29   1.7689348E-26   1.7358750E-23   1.0922097E-20 
   4.4062546E-18   1.1397771E-15   1.8903713E-13   2.0102701E-11 
   1.3706956E-09   5.9925249E-08   1.6798032E-06   3.0191653E-05 
   3.4793289E-04   2.5708950E-03   1.2180177E-02   3.7000105E-02 
   7.2066367E-02   9.0000004E-02   7.2066367E-02   3.7000105E-02 
   1.2180177E-02   2.5708950E-03   3.4793289E-04   3.0191653E-05 
   1.6798032E-06   5.9925249E-08   1.3706956E-09   2.0102701E-11 
   1.8903713E-13   1.1397771E-15   4.4062546E-18   1.0922097E-20 
   1.7358750E-23   1.7689348E-26   1.1558092E-29   4.8421309E-33 
   1.3006920E-36    0.000000        0.000000        0.000000    
   4.8421309E-33   1.1558092E-29   1.7689348E-26   1.7358750E-23 
   1.0922097E-20   4.4062546E-18   1.1397771E-15   1.8903713E-13 
   2.0102701E-11   1.3706956E-09   5.9925249E-08   1.6798032E-06 
   3.0191653E-05   3.4793289E-04   2.5708950E-03   1.2180177E-02 
   3.7000105E-02   7.2066367E-02   9.0000004E-02   7.2066367E-02 
   3.7000105E-02   1.2180177E-02   2.5708950E-03   3.4793289E-04 
   3.0191653E-05   1.6798032E-06   5.9925249E-08   1.3706956E-09 
   2.0102701E-11   1.8903713E-13   1.1397771E-15   4.4062546E-18 
   1.0922097E-20   1.7358750E-23   1.7689348E-26   1.1558092E-29 
   4.8421309E-33   1.3006920E-36    0.000000        0.000000    
   1.3006920E-36   4.8421309E-33   1.1558092E-29   1.7689348E-26 
   1.7358750E-23   1.0922097E-20   4.4062546E-18   1.1397771E-15 
   1.8903713E-13   2.0102701E-11   1.3706956E-09   5.9925249E-08 
   1.6798032E-06   3.0191653E-05   3.4793289E-04   2.5708950E-03 
   1.2180177E-02   3.7000105E-02   7.2066367E-02   9.0000004E-02 
   7.2066367E-02   3.7000105E-02   1.2180177E-02   2.5708950E-03 
   3.4793289E-04   3.0191653E-05   1.6798032E-06   5.9925249E-08 
   1.3706956E-09   2.0102701E-11   1.8903713E-13   1.1397771E-15 
   4.4062546E-18   1.0922097E-20   1.7358750E-23   1.7689348E-26 
   1.1558092E-29   4.8421309E-33   1.3006920E-36    0.000000    
    0.000000       1.3006920E-36   4.8421309E-33   1.1558092E-29 
   1.7689348E-26   1.7358750E-23   1.0922097E-20   4.4062546E-18 
   1.1397771E-15   1.8903713E-13   2.0102701E-11   1.3706956E-09 
   5.9925249E-08   1.6798032E-06   3.0191653E-05   3.4793289E-04 
   2.5708950E-03   1.2180177E-02   3.7000105E-02   7.2066367E-02 
   9.0000004E-02   7.2066367E-02   3.7000105E-02   1.2180177E-02 
   2.5708950E-03   3.4793289E-04   3.0191653E-05   1.6798032E-06 
   5.9925249E-08   1.3706956E-09   2.0102701E-11   1.8903713E-13 
   1.1397771E-15   4.4062546E-18   1.0922097E-20   1.7358750E-23 
   1.7689348E-26   1.1558092E-29   4.8421309E-33   1.3006920E-36
    0.000000        0.000000       1.3006920E-36   4.8421309E-33 
   1.1558092E-29   1.7689348E-26   1.7358750E-23   1.0922097E-20 
   4.4062546E-18   1.1397771E-15   1.8903713E-13   2.0102701E-11 
   1.3706956E-09   5.9925249E-08   1.6798032E-06   3.0191653E-05 
   3.4793289E-04   2.5708950E-03   1.2180177E-02   3.7000105E-02 
   7.2066367E-02   9.0000004E-02   7.2066367E-02   3.7000105E-02 
   1.2180177E-02   2.5708950E-03   3.4793289E-04   3.0191653E-05 
   1.6798032E-06   5.9925249E-08   1.3706956E-09   2.0102701E-11 
   1.8903713E-13   1.1397771E-15   4.4062546E-18   1.0922097E-20 
   1.7358750E-23   1.7689348E-26   1.1558092E-29   4.8421309E-33
    0.000000        0.000000        0.000000       1.3006920E-36 
   4.8421309E-33   1.1558092E-29   1.7689348E-26   1.7358750E-23 
   1.0922097E-20   4.4062546E-18   1.1397771E-15   1.8903713E-13 
   2.0102701E-11   1.3706956E-09   5.9925249E-08   1.6798032E-06 
   3.0191653E-05   3.4793289E-04   2.5708950E-03   1.2180177E-02 
   3.7000105E-02   7.2066367E-02   9.0000004E-02   7.2066367E-02 
   3.7000105E-02   1.2180177E-02   2.5708950E-03   3.4793289E-04 
   3.0191653E-05   1.6798032E-06   5.9925249E-08   1.3706956E-09 
   2.0102701E-11   1.8903713E-13   1.1397771E-15   4.4062546E-18 
   1.0922097E-20   1.7358750E-23   1.7689348E-26   1.1558092E-29
    0.000000        0.000000        0.000000        0.000000     
   1.3006920E-36   4.8421309E-33   1.1558092E-29   1.7689348E-26 
   1.7358750E-23   1.0922097E-20   4.4062546E-18   1.1397771E-15 
   1.8903713E-13   2.0102701E-11   1.3706956E-09   5.9925249E-08 
   1.6798032E-06   3.0191653E-05   3.4793289E-04   2.5708950E-03 
   1.2180177E-02   3.7000105E-02   7.2066367E-02   9.0000004E-02 
   7.2066367E-02   3.7000105E-02   1.2180177E-02   2.5708950E-03 
   3.4793289E-04   3.0191653E-05   1.6798032E-06   5.9925249E-08 
   1.3706956E-09   2.0102701E-11   1.8903713E-13   1.1397771E-15 
   4.4062546E-18   1.0922097E-20   1.7358750E-23   1.7689348E-26
    0.000000        0.000000        0.000000        0.000000     
    0.000000       1.3006920E-36   4.8421309E-33   1.1558092E-29 
   1.7689348E-26   1.7358750E-23   1.0922097E-20   4.4062546E-18 
   1.1397771E-15   1.8903713E-13   2.0102701E-11   1.3706956E-09 
   5.9925249E-08   1.6798032E-06   3.0191653E-05   3.4793289E-04 
   2.5708950E-03   1.2180177E-02   3.7000105E-02   7.2066367E-02 
   9.0000004E-02   7.2066367E-02   3.7000105E-02   1.2180177E-02 
   2.5708950E-03   3.4793289E-04   3.0191653E-05   1.6798032E-06 
   5.9925249E-08   1.3706956E-09   2.0102701E-11   1.8903713E-13 
   1.1397771E-15   4.4062546E-18   1.0922097E-20   1.7358750E-23
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000       1.3006920E-36   4.8421309E-33 
   1.1558092E-29   1.7689348E-26   1.7358750E-23   1.0922097E-20 
   4.4062546E-18   1.1397771E-15   1.8903713E-13   2.0102701E-11 
   1.3706956E-09   5.9925249E-08   1.6798032E-06   3.0191653E-05 
   3.4793289E-04   2.5708950E-03   1.2180177E-02   3.7000105E-02 
   7.2066367E-02   9.0000004E-02   7.2066367E-02   3.7000105E-02 
   1.2180177E-02   2.5708950E-03   3.4793289E-04   3.0191653E-05 
   1.6798032E-06   5.9925249E-08   1.3706956E-09   2.0102701E-11 
   1.8903713E-13   1.1397771E-15   4.4062546E-18   1.0922097E-20
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000       1.3006920E-36 
   4.8421309E-33   1.1558092E-29   1.7689348E-26   1.7358750E-23 
   1.0922097E-20   4.4062546E-18   1.1397771E-15   1.8903713E-13 
   2.0102701E-11   1.3706956E-09   5.9925249E-08   1.6798032E-06 
   3.0191653E-05   3.4793289E-04   2.5708950E-03   1.2180177E-02 
   3.7000105E-02   7.2066367E-02   9.0000004E-02   7.2066367E-02 
   3.7000105E-02   1.2180177E-02   2.5708950E-03   3.4793289E-04 
   3.0191653E-05   1.6798032E-06   5.9925249E-08   1.3706956E-09 
   2.0102701E-11   1.8903713E-13   1.1397771E-15   4.4062546E-18
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
   1.3006920E-36   4.8421309E-33   1.1558092E-29   1.7689348E-26 
   1.7358750E-23   1.0922097E-20   4.4062546E-18   1.1397771E-15 
   1.8903713E-13   2.0102701E-11   1.3706956E-09   5.9925249E-08 
   1.6798032E-06   3.0191653E-05   3.4793289E-04   2.5708950E-03 
   1.2180177E-02   3.7000105E-02   7.2066367E-02   9.0000004E-02 
   7.2066367E-02   3.7000105E-02   1.2180177E-02   2.5708950E-03 
   3.4793289E-04   3.0191653E-05   1.6798032E-06   5.9925249E-08 
   1.3706956E-09   2.0102701E-11   1.8903713E-13   1.1397771E-15
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000       1.3006920E-36   4.8421309E-33   1.1558092E-29 
   1.7689348E-26   1.7358750E-23   1.0922097E-20   4.4062546E-18 
   1.1397771E-15   1.8903713E-13   2.0102701E-11   1.3706956E-09 
   5.9925249E-08   1.6798032E-06   3.0191653E-05   3.4793289E-04 
   2.5708950E-03   1.2180177E-02   3.7000105E-02   7.2066367E-02 
   9.0000004E-02   7.2066367E-02   3.7000105E-02   1.2180177E-02 
   2.5708950E-03   3.4793289E-04   3.0191653E-05   1.6798032E-06 
   5.9925249E-08   1.3706956E-09   2.0102701E-11   1.8903713E-13
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000       1.3006920E-36   4.8421309E-33 
   1.1558092E-29   1.7689348E-26   1.7358750E-23   1.0922097E-20 
   4.4062546E-18   1.1397771E-15   1.8903713E-13   2.0102701E-11 
   1.3706956E-09   5.9925249E-08   1.6798032E-06   3.0191653E-05 
   3.4793289E-04   2.5708950E-03   1.2180177E-02   3.7000105E-02 
   7.2066367E-02   9.0000004E-02   7.2066367E-02   3.7000105E-02 
   1.2180177E-02   2.5708950E-03   3.4793289E-04   3.0191653E-05 
   1.6798032E-06   5.9925249E-08   1.3706956E-09   2.0102701E-11
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000       1.3006920E-36 
   4.8421309E-33   1.1558092E-29   1.7689348E-26   1.7358750E-23 
   1.0922097E-20   4.4062546E-18   1.1397771E-15   1.8903713E-13 
   2.0102701E-11   1.3706956E-09   5.9925249E-08   1.6798032E-06 
   3.0191653E-05   3.4793289E-04   2.5708950E-03   1.2180177E-02 
   3.7000105E-02   7.2066367E-02   9.0000004E-02   7.2066367E-02 
   3.7000105E-02   1.2180177E-02   2.5708950E-03   3.4793289E-04 
   3.0191653E-05   1.6798032E-06   5.9925249E-08   1.3706956E-09
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
   1.3006920E-36   4.8421309E-33   1.1558092E-29   1.7689348E-26 
   1.7358750E-23   1.0922097E-20   4.4062546E-18   1.1397771E-15 
   1.8903713E-13   2.0102701E-11   1.3706956E-09   5.9925249E-08 
   1.6798032E-06   3.0191653E-05   3.4793289E-04   2.5708950E-03 
   1.2180177E-02   3.7000105E-02   7.2066367E-02   9.0000004E-02 
   7.2066367E-02   3.7000105E-02   1.2180177E-02   2.5708950E-03 
   3.4793289E-04   3.0191653E-05   1.6798032E-06   5.9925249E-08
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000       1.3006920E-36   4.8421309E-33   1.1558092E-29 
   1.7689348E-26   1.7358750E-23   1.0922097E-20   4.4062546E-18 
   1.1397771E-15   1.8903713E-13   2.0102701E-11   1.3706956E-09 
   5.9925249E-08   1.6798032E-06   3.0191653E-05   3.4793289E-04 
   2.5708950E-03   1.2180177E-02   3.7000105E-02   7.2066367E-02 
   9.0000004E-02   7.2066367E-02   3.7000105E-02   1.2180177E-02 
   2.5708950E-03   3.4793289E-04   3.0191653E-05   1.6798032E-06
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000       1.3006920E-36   4.8421309E-33 
   1.1558092E-29   1.7689348E-26   1.7358750E-23   1.0922097E-20 
   4.4062546E-18   1.1397771E-15   1.8903713E-13   2.0102701E-11 
   1.3706956E-09   5.9925249E-08   1.6798032E-06   3.0191653E-05 
   3.4793289E-04   2.5708950E-03   1.2180177E-02   3.7000105E-02 
   7.2066367E-02   9.0000004E-02   7.2066367E-02   3.7000105E-02 
   1.2180177E-02   2.5708950E-03   3.4793289E-04   3.0191653E-05
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000       1.3006920E-36 
   4.8421309E-33   1.1558092E-29   1.7689348E-26   1.7358750E-23 
   1.0922097E-20   4.4062546E-18   1.1397771E-15   1.8903713E-13 
   2.0102701E-11   1.3706956E-09   5.9925249E-08   1.6798032E-06 
   3.0191653E-05   3.4793289E-04   2.5708950E-03   1.2180177E-02 
   3.7000105E-02   7.2066367E-02   9.0000004E-02   7.2066367E-02 
   3.7000105E-02   1.2180177E-02   2.5708950E-03   3.4793289E-04
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
   1.3006920E-36   4.8421309E-33   1.1558092E-29   1.7689348E-26 
   1.7358750E-23   1.0922097E-20   4.4062546E-18   1.1397771E-15 
   1.8903713E-13   2.0102701E-11   1.3706956E-09   5.9925249E-08 
   1.6798032E-06   3.0191653E-05   3.4793289E-04   2.5708950E-03 
   1.2180177E-02   3.7000105E-02   7.2066367E-02   9.0000004E-02 
   7.2066367E-02   3.7000105E-02   1.2180177E-02   2.5708950E-03
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000       1.3006920E-36   4.8421309E-33   1.1558092E-29 
   1.7689348E-26   1.7358750E-23   1.0922097E-20   4.4062546E-18 
   1.1397771E-15   1.8903713E-13   2.0102701E-11   1.3706956E-09 
   5.9925249E-08   1.6798032E-06   3.0191653E-05   3.4793289E-04 
   2.5708950E-03   1.2180177E-02   3.7000105E-02   7.2066367E-02 
   9.0000004E-02   7.2066367E-02   3.7000105E-02   1.2180177E-02
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000       1.3006920E-36   4.8421309E-33 
   1.1558092E-29   1.7689348E-26   1.7358750E-23   1.0922097E-20 
   4.4062546E-18   1.1397771E-15   1.8903713E-13   2.0102701E-11 
   1.3706956E-09   5.9925249E-08   1.6798032E-06   3.0191653E-05 
   3.4793289E-04   2.5708950E-03   1.2180177E-02   3.7000105E-02 
   7.2066367E-02   9.0000004E-02   7.2066367E-02   3.7000105E-02
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000       1.3006920E-36 
   4.8421309E-33   1.1558092E-29   1.7689348E-26   1.7358750E-23 
   1.0922097E-20   4.4062546E-18   1.1397771E-15   1.8903713E-13 
   2.0102701E-11   1.3706956E-09   5.9925249E-08   1.6798032E-06 
   3.0191653E-05   3.4793289E-04   2.5708950E-03   1.2180177E-02 
   3.7000105E-02   7.2066367E-02   9.0000004E-02   7.2066367E-02
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
   1.3006920E-36   4.8421309E-33   1.1558092E-29   1.7689348E-26 
   1.7358750E-23   1.0922097E-20   4.4062546E-18   1.1397771E-15 
   1.8903713E-13   2.0102701E-11   1.3706956E-09   5.9925249E-08 
   1.6798032E-06   3.0191653E-05   3.4793289E-04   2.5708950E-03 
   1.2180177E-02   3.7000105E-02   7.2066367E-02   9.0000004E-02
